timestamp,client_id,op_type,count,max,min,avg,50p,90p,99p,99.9p
1731296624560,1,INSERT,503,116.29,52.22,61.10,60.45,66.81,80.51,107.20
1731296624560,2,INSERT,252,106.05,54.24,62.34,61.57,66.24,74.62,106.05
1731296624560,3,INSERT,5,114.17,90.05,99.78,93.25,114.17,114.17,114.17
1731296625063,0,INSERT,1248,90.94,50.91,57.39,56.67,61.31,71.87,87.94
1731296625063,1,INSERT,503,69.25,52.51,58.29,57.73,62.43,66.30,68.93
1731296625063,2,INSERT,251,96.32,54.88,62.83,62.02,67.26,80.06,96.32
1731296625063,3,INSERT,5,99.65,93.06,97.06,96.89,99.65,99.65,99.65
1731296625566,0,INSERT,1220,799.23,51.81,59.53,57.63,63.74,81.92,174.59
1731296625566,1,INSERT,503,91.58,52.80,59.03,58.53,62.98,68.48,71.61
1731296625566,2,INSERT,252,108.22,57.28,64.22,62.62,69.82,87.87,108.22
1731296625566,3,INSERT,5,121.47,85.63,99.07,94.02,121.47,121.47,121.47
1731296626069,0,INSERT,1207,93.50,50.98,58.25,56.99,63.94,80.83,88.51
1731296626069,1,INSERT,503,75.52,53.15,58.96,58.62,62.69,69.44,73.34
1731296626069,2,INSERT,251,75.78,54.98,62.51,62.24,67.45,71.55,75.78
1731296626069,3,INSERT,5,104.32,96.38,98.36,97.09,104.32,104.32,104.32
1731296626572,0,INSERT,1256,97.28,51.68,57.73,57.28,61.70,68.29,79.42
1731296626572,1,INSERT,503,110.91,53.82,59.98,59.39,63.49,72.96,100.61
1731296626572,2,INSERT,252,73.79,56.26,62.93,62.88,66.94,70.78,73.79
1731296626572,3,INSERT,5,124.61,91.01,110.70,116.16,124.61,124.61,124.61
1731296627075,0,INSERT,1177,1368.06,52.26,63.06,59.45,70.14,86.91,712.70
1731296627075,1,INSERT,503,1437.69,51.74,63.04,59.13,63.97,73.22,429.06
1731296627075,2,INSERT,251,73.86,54.18,60.25,59.58,65.12,68.09,73.86
1731296627075,3,INSERT,5,106.24,86.27,95.47,95.68,106.24,106.24,106.24
1731296627578,0,INSERT,1175,1315.84,50.37,65.51,61.34,74.24,97.66,809.98
1731296627578,1,INSERT,503,1175.55,52.93,64.28,60.35,70.08,80.19,171.65
1731296627578,2,INSERT,252,1372.16,53.06,65.18,59.36,64.29,69.18,1372.16
1731296627578,3,INSERT,5,118.40,82.50,99.12,94.02,118.40,118.40,118.40
1731296628081,0,INSERT,1240,168.57,50.94,57.39,56.51,61.50,76.03,92.35
1731296628081,1,INSERT,503,87.68,53.25,64.03,63.65,71.17,80.19,84.29
1731296628081,2,INSERT,251,71.42,55.55,61.24,61.02,65.15,69.76,71.42
1731296628081,3,INSERT,5,101.57,84.99,94.70,94.85,101.57,101.57,101.57
1731296628584,0,INSERT,1187,109.63,51.58,60.45,58.69,68.03,84.61,101.38
1731296628584,1,INSERT,503,91.07,51.33,60.26,59.26,66.81,74.30,78.91
1731296628584,2,INSERT,252,107.26,54.24,61.62,60.61,66.62,73.66,107.26
1731296628584,3,INSERT,5,120.38,80.51,98.67,93.12,120.38,120.38,120.38
1731296629087,0,INSERT,1177,183.29,50.85,60.91,58.81,68.86,91.14,107.97
1731296629087,1,INSERT,503,94.33,52.93,59.06,58.17,63.97,73.09,89.86
1731296629087,2,INSERT,251,101.50,53.82,61.88,61.28,66.56,74.37,101.50
1731296629087,3,INSERT,5,113.92,91.71,99.23,94.53,113.92,113.92,113.92
1731296629590,0,INSERT,1250,109.82,51.23,58.53,57.22,64.73,80.00,106.62
1731296629590,1,INSERT,503,102.02,52.77,62.09,60.51,69.69,79.61,97.73
1731296629590,2,INSERT,252,102.08,55.10,65.21,64.13,70.46,97.02,102.08
1731296629590,3,INSERT,5,114.37,88.90,97.07,93.69,114.37,114.37,114.37
1731296630093,0,INSERT,1257,88.19,52.03,57.60,57.28,61.44,65.41,79.61
1731296630093,1,INSERT,503,83.14,53.38,65.75,66.50,72.58,78.27,82.56
1731296630093,2,INSERT,251,77.82,58.02,64.95,64.58,68.67,71.87,77.82
1731296630093,3,INSERT,5,102.85,87.17,96.01,95.17,102.85,102.85,102.85
1731296630596,0,INSERT,1196,1418.24,51.74,63.92,60.41,72.00,98.11,113.15
1731296630596,1,INSERT,503,1440.77,60.90,74.10,69.82,76.48,88.19,469.76
1731296630596,2,INSERT,252,786.94,56.90,67.29,63.17,70.66,92.73,786.94
1731296630596,3,INSERT,5,126.91,89.28,104.02,104.00,126.91,126.91,126.91
1731296631099,0,INSERT,1231,131.46,51.42,59.24,57.70,65.60,87.81,110.21
1731296631099,1,INSERT,503,90.81,62.75,71.22,70.72,76.22,84.42,87.61
1731296631099,2,INSERT,251,75.07,55.42,61.64,61.38,65.66,69.63,75.07
1731296631099,3,INSERT,5,115.78,96.90,108.69,112.64,115.78,115.78,115.78
1731296631602,0,INSERT,1257,105.15,51.17,59.02,57.98,64.48,75.58,94.08
1731296631602,1,INSERT,503,134.78,60.45,69.59,69.31,74.81,85.18,118.78
1731296631602,2,INSERT,252,101.18,55.07,62.17,61.41,66.88,75.14,101.18
1731296631602,3,INSERT,5,97.34,88.19,94.01,94.72,97.34,97.34,97.34
1731296632105,0,INSERT,1221,91.45,50.88,58.02,56.93,62.94,78.85,90.24
1731296632105,1,INSERT,504,214.14,59.14,67.74,67.01,72.06,78.66,87.17
1731296632105,2,INSERT,252,154.24,55.74,63.03,62.08,66.56,72.38,154.24
1731296632105,3,INSERT,5,105.79,91.97,97.76,96.89,105.79,105.79,105.79
1731296632612,0,INSERT,1165,727.04,50.88,60.10,57.28,68.93,85.38,107.90
1731296632612,1,INSERT,506,117.06,57.92,65.93,64.93,71.10,79.30,112.70
1731296632612,2,INSERT,253,108.09,54.34,62.22,61.15,67.58,81.34,108.09
1731296632612,3,INSERT,5,115.97,89.28,98.68,94.97,115.97,115.97,115.97
1731296633115,0,INSERT,1228,97.60,51.65,59.10,57.79,65.47,82.94,94.66
1731296633115,1,INSERT,503,86.14,53.50,62.48,61.85,68.86,73.73,78.21
1731296633115,2,INSERT,251,100.67,56.16,63.93,62.91,69.06,76.48,100.67
1731296633115,3,INSERT,5,97.66,91.90,94.50,94.21,97.66,97.66,97.66
1731296633618,0,INSERT,1257,118.33,51.74,58.30,57.41,63.04,71.61,94.72
1731296633618,1,INSERT,503,108.86,53.63,61.23,59.90,68.73,81.66,103.04
1731296633618,2,INSERT,252,97.28,54.53,62.37,61.98,66.94,70.85,97.28
1731296633618,3,INSERT,5,125.95,89.79,105.75,96.83,125.95,125.95,125.95
1731296634121,0,INSERT,1173,750.08,50.91,63.07,60.67,73.34,96.89,193.15
1731296634121,1,INSERT,503,97.02,52.99,61.79,60.03,70.40,78.85,82.17
1731296634121,2,INSERT,251,166.53,55.04,62.36,61.12,68.86,76.48,166.53
1731296634121,3,INSERT,5,109.82,91.71,101.37,102.33,109.82,109.82,109.82
1731296634624,0,INSERT,1235,185.34,51.14,58.68,57.38,63.84,82.88,108.80
1731296634624,1,INSERT,503,104.51,53.38,60.78,59.90,65.66,74.17,99.26
1731296634624,2,INSERT,252,105.92,53.92,62.09,61.31,67.07,74.43,105.92
1731296634624,3,INSERT,5,111.49,89.66,98.39,96.70,111.49,111.49,111.49
1731296635127,0,INSERT,1191,97.02,51.97,60.50,58.49,68.16,88.96,94.97
1731296635127,1,INSERT,503,70.53,52.38,59.23,58.98,63.23,69.31,70.46
1731296635127,2,INSERT,251,72.19,52.93,58.77,58.46,62.81,66.81,72.19
1731296635127,3,INSERT,5,97.98,84.35,90.80,91.90,97.98,97.98,97.98
1731296635630,0,INSERT,1177,824.83,51.36,61.41,57.82,69.95,88.25,755.20
1731296635630,1,INSERT,503,104.83,53.73,60.48,59.74,65.18,73.86,97.66
1731296635630,2,INSERT,252,173.31,53.79,61.13,60.00,64.86,76.86,173.31
1731296635630,3,INSERT,5,133.38,88.90,103.22,93.50,133.38,133.38,133.38
1731296636133,0,INSERT,1204,739.33,51.71,60.52,57.79,69.06,83.71,173.18
1731296636133,1,INSERT,503,74.50,52.42,59.77,59.30,64.73,68.61,73.60
1731296636133,2,INSERT,251,91.07,53.92,61.19,60.73,65.06,68.54,91.07
1731296636133,3,INSERT,5,106.24,90.69,100.13,103.10,106.24,106.24,106.24
1731296636636,0,INSERT,1219,803.33,51.62,61.13,58.78,65.79,82.81,762.37
1731296636636,1,INSERT,502,587.26,52.45,59.84,58.24,62.14,67.01,271.62
1731296636636,2,INSERT,252,92.99,54.21,61.88,61.38,65.98,77.82,92.99
1731296636636,3,INSERT,5,134.14,94.53,111.99,103.10,134.14,134.14,134.14
1731296637139,0,INSERT,1208,741.89,50.94,63.87,60.83,71.74,94.02,364.54
1731296637139,1,INSERT,502,118.53,51.97,60.46,59.55,65.15,76.03,111.61
1731296637139,2,INSERT,251,173.57,54.43,62.92,62.08,67.26,72.00,173.57
1731296637139,3,INSERT,5,103.94,90.50,98.59,101.63,103.94,103.94,103.94
1731296637642,0,INSERT,1227,822.78,51.33,59.51,57.44,64.93,88.77,107.01
1731296637642,1,INSERT,502,106.94,52.80,59.87,59.55,64.64,70.21,74.75
1731296637642,2,INSERT,252,133.76,53.57,64.20,62.40,70.14,101.38,133.76
1731296637642,3,INSERT,5,125.06,87.87,98.46,92.99,125.06,125.06,125.06
1731296638145,0,INSERT,1257,116.09,51.74,58.47,57.44,64.00,72.06,90.56
1731296638145,1,INSERT,502,101.95,54.02,60.34,59.87,64.35,71.81,90.88
1731296638145,2,INSERT,251,74.30,56.03,60.55,60.09,63.62,67.84,74.30
1731296638145,3,INSERT,5,123.90,102.59,109.98,109.18,123.90,123.90,123.90
1731296638648,0,INSERT,1224,157.82,51.58,58.62,57.44,63.68,78.21,103.87
1731296638648,1,INSERT,502,104.96,52.90,60.12,59.58,64.67,72.64,95.81
1731296638648,2,INSERT,252,101.44,55.42,63.97,63.04,69.57,80.32,101.44
1731296638648,3,INSERT,6,111.81,93.12,101.76,98.05,110.33,111.81,111.81
1731296639151,0,INSERT,1204,88.96,50.75,58.09,56.67,63.90,82.50,88.25
1731296639151,1,INSERT,502,93.95,52.74,60.00,59.77,64.25,70.40,82.37
1731296639151,2,INSERT,251,106.24,55.30,64.27,63.36,70.40,78.66,106.24
1731296639151,3,INSERT,5,118.46,92.54,100.44,96.45,118.46,118.46,118.46
1731296639654,0,INSERT,2052,146.69,49.76,55.78,55.13,59.39,67.78,97.28
1731296639654,1,INSERT,502,107.52,54.21,61.86,60.16,69.50,80.83,86.40
1731296639654,2,INSERT,251,96.83,56.51,62.20,61.57,67.14,73.47,96.83
1731296639654,3,INSERT,5,117.95,88.83,101.66,101.63,117.95,117.95,117.95
1731296640157,0,INSERT,4460,798.72,50.05,59.49,57.28,68.29,89.15,169.85
1731296640157,1,INSERT,502,102.66,52.48,63.22,63.17,70.53,77.69,82.94
1731296640157,2,INSERT,251,94.02,54.56,61.33,60.61,65.98,76.67,94.02
1731296640157,3,INSERT,5,98.62,91.20,94.30,93.31,98.62,98.62,98.62
1731296640660,0,INSERT,4504,816.13,49.73,58.10,54.78,65.44,83.97,723.46
1731296640660,1,INSERT,503,94.91,52.22,61.65,60.96,68.35,77.50,82.43
1731296640660,2,INSERT,251,104.06,55.33,63.20,62.40,70.08,79.94,104.06
1731296640660,3,INSERT,5,119.68,91.71,105.38,103.74,119.68,119.68,119.68
1731296641163,0,INSERT,4497,1020.41,49.92,59.13,56.77,66.62,84.03,155.90
1731296641163,1,INSERT,503,100.99,52.58,58.73,58.02,63.68,70.02,74.50
1731296641163,2,INSERT,251,107.65,54.30,62.99,61.85,68.86,80.64,107.65
1731296641163,3,INSERT,5,152.45,92.80,107.06,96.38,152.45,152.45,152.45
1731296641666,0,INSERT,4504,901.12,49.98,56.88,53.98,64.09,82.11,187.52
1731296641666,1,INSERT,503,103.87,52.19,59.49,58.53,64.22,78.66,97.02
1731296641666,2,INSERT,251,119.81,53.44,62.60,61.05,68.73,93.44,119.81
1731296641666,3,INSERT,5,150.66,81.34,107.15,103.94,150.66,150.66,150.66
1731296642169,0,INSERT,4476,840.19,49.95,59.43,56.86,67.01,85.25,812.03
1731296642169,1,INSERT,503,77.89,51.62,58.78,58.11,62.88,70.97,77.12
1731296642169,2,INSERT,251,74.11,52.80,60.24,59.77,65.66,70.27,74.11
1731296642169,3,INSERT,5,91.14,79.23,84.42,83.20,91.14,91.14,91.14
1731296642672,0,INSERT,4505,1038.85,50.21,59.52,55.84,66.94,84.42,788.48
1731296642672,1,INSERT,503,169.22,53.34,60.64,59.30,66.62,76.99,94.66
1731296642672,2,INSERT,251,80.25,53.92,63.03,62.62,69.50,78.27,80.25
1731296642672,3,INSERT,5,105.22,85.31,95.03,96.89,105.22,105.22,105.22
1731296643175,0,INSERT,3620,5005.31,50.18,610.37,582.14,1443.84,2605.05,3815.42
1731296643175,1,INSERT,503,1727.49,53.25,347.87,73.73,1011.20,1343.49,1679.36
1731296643175,2,INSERT,251,1818.62,54.14,385.07,72.83,1053.69,1637.38,1818.62
1731296643175,3,INSERT,5,1413.12,87.49,769.38,741.89,1413.12,1413.12,1413.12
1731296643678,0,INSERT,2912,206962.69,51.23,69819.80,1736.70,166723.58,176685.05,181010.43
1731296643678,1,INSERT,501,176685.05,52.74,34335.20,777.73,131006.46,171966.46,175636.48
1731296643678,2,INSERT,251,175374.33,55.55,32662.57,886.78,127139.84,169476.10,175374.33
1731296643678,3,INSERT,5,139591.68,84.80,36097.02,1006.08,139591.68,139591.68,139591.68
1731296644181,0,INSERT,4042,173801.47,50.34,8343.38,64.45,2836.48,114425.85,133627.90
1731296644181,1,INSERT,503,1786.88,52.22,251.28,59.17,873.47,1370.11,1736.70
1731296644181,2,INSERT,251,1590.27,55.55,265.10,67.78,848.38,1501.18,1590.27
1731296644181,3,INSERT,5,645.63,79.23,196.16,86.72,645.63,645.63,645.63
1731296644685,0,INSERT,3792,5853.18,49.89,507.65,66.50,1324.03,2766.85,4100.10
1731296644685,1,INSERT,503,3039.23,53.09,318.11,64.22,963.58,1463.30,2033.66
1731296644685,2,INSERT,252,2285.57,56.29,315.27,69.82,939.52,1167.36,2285.57
1731296644685,3,INSERT,5,728.06,76.42,242.03,92.42,728.06,728.06,728.06
1731296645188,0,INSERT,3993,3876.86,50.18,338.44,61.38,1152.00,2152.45,3168.26
1731296645188,1,INSERT,502,1675.26,52.64,248.61,62.17,923.65,1251.33,1385.47
1731296645188,2,INSERT,251,1586.17,55.07,265.15,67.33,954.37,1268.73,1586.17
1731296645188,3,INSERT,5,796.67,81.34,230.54,88.51,796.67,796.67,796.67
1731296645691,0,INSERT,2611,4296.70,50.98,817.53,743.93,1472.51,2641.92,3299.33
1731296645691,1,INSERT,468,1721.34,52.99,384.00,189.18,1021.44,1469.44,1721.34
1731296645691,2,INSERT,234,1399.81,52.83,394.27,172.03,1026.56,1172.48,1399.81
1731296645691,3,INSERT,5,905.22,85.38,277.86,103.81,905.22,905.22,905.22
1731296646194,0,INSERT,1219,65110.01,51.23,4723.21,58.53,19824.64,60358.65,64815.10
1731296646194,1,INSERT,537,64880.64,52.77,4315.02,60.13,14376.96,60325.89,64126.97
1731296646194,2,INSERT,270,64454.65,52.74,4146.66,63.30,12206.08,58327.04,64454.65
1731296646194,3,INSERT,5,95.94,75.65,85.01,85.57,95.94,95.94,95.94
1731296646697,0,INSERT,1151,811.01,50.62,61.48,58.11,69.12,88.70,766.98
1731296646697,1,INSERT,503,92.86,53.02,59.27,58.59,63.58,69.25,74.30
1731296646697,2,INSERT,251,111.49,54.30,65.45,64.29,73.60,86.91,111.49
1731296646697,3,INSERT,5,107.71,77.12,91.16,85.38,107.71,107.71,107.71
1731296647200,0,INSERT,1236,845.82,51.42,59.58,58.24,62.75,78.66,87.68
1731296647200,1,INSERT,503,72.13,53.70,60.09,59.97,63.52,68.99,70.59
1731296647200,2,INSERT,252,80.77,54.50,62.95,61.15,71.17,78.46,80.77
1731296647200,3,INSERT,5,113.73,87.17,99.22,98.30,113.73,113.73,113.73
1731296647703,0,INSERT,1164,730.62,50.88,60.30,57.47,68.67,86.66,164.74
1731296647703,1,INSERT,503,1359.87,52.42,61.40,57.76,64.38,74.69,109.25
1731296647703,2,INSERT,251,156.67,54.14,62.06,60.86,66.62,80.51,156.67
1731296647703,3,INSERT,5,99.33,85.95,91.05,90.56,99.33,99.33,99.33
1731296648206,0,INSERT,1180,773.12,51.46,59.86,57.57,66.62,83.71,89.79
1731296648206,1,INSERT,503,89.34,55.04,62.53,61.57,69.25,76.22,78.14
1731296648206,2,INSERT,252,73.47,54.11,60.71,60.29,65.09,69.63,73.47
1731296648206,3,INSERT,5,111.10,75.07,86.82,80.83,111.10,111.10,111.10
1731296648709,0,INSERT,1256,164.86,51.07,58.83,58.02,63.36,70.53,132.48
1731296648709,1,INSERT,503,122.75,54.08,64.49,63.87,72.06,83.78,108.99
1731296648709,2,INSERT,251,100.61,54.40,61.66,61.22,65.66,73.47,100.61
1731296648709,3,INSERT,5,100.80,85.50,90.27,87.87,100.80,100.80,100.80
1731296649212,0,INSERT,1198,1312.77,51.14,61.44,58.46,65.98,85.57,754.69
1731296649212,1,INSERT,503,153.22,52.38,64.13,63.74,70.97,78.27,130.81
1731296649212,2,INSERT,252,103.04,54.82,61.38,60.51,66.17,73.66,103.04
1731296649212,3,INSERT,5,96.89,82.05,86.27,83.01,96.89,96.89,96.89
1731296649715,0,INSERT,1227,141.82,51.55,58.23,57.12,62.62,78.46,85.44
1731296649715,1,INSERT,503,98.56,53.86,64.39,64.51,70.46,80.45,83.65
1731296649715,2,INSERT,251,93.06,55.52,63.33,62.66,68.48,75.65,93.06
1731296649715,3,INSERT,5,105.98,77.12,91.97,90.43,105.98,105.98,105.98
1731296650218,0,INSERT,1257,96.64,52.06,58.63,58.17,62.75,67.65,86.14
1731296650218,1,INSERT,503,85.06,55.10,65.28,64.86,72.00,79.81,84.16
1731296650218,2,INSERT,252,85.38,55.49,61.82,61.47,65.79,71.68,85.38
1731296650218,3,INSERT,5,95.81,84.35,90.32,90.11,95.81,95.81,95.81
1731296650721,0,INSERT,1218,214.66,50.72,59.79,58.34,65.86,80.83,107.90
1731296650721,1,INSERT,503,177.53,52.96,66.77,65.86,76.54,86.40,109.18
1731296650721,2,INSERT,251,93.12,54.50,61.11,60.35,65.28,72.45,93.12
1731296650721,3,INSERT,5,111.23,83.26,95.92,92.67,111.23,111.23,111.23
1731296651224,0,INSERT,1212,820.74,50.72,59.26,56.41,62.27,79.10,766.46
1731296651224,1,INSERT,503,103.04,54.08,67.48,67.14,76.93,87.10,90.05
1731296651224,2,INSERT,252,87.49,54.40,65.61,65.34,72.45,78.97,87.49
1731296651224,3,INSERT,5,85.25,79.49,82.67,82.94,85.25,85.25,85.25
1731296651727,0,INSERT,1170,799.74,51.52,61.27,58.46,70.14,87.36,799.74
1731296651727,1,INSERT,503,118.14,51.90,62.99,63.13,70.53,76.09,104.13
1731296651727,2,INSERT,251,82.75,54.75,64.53,64.54,71.55,77.06,82.75
1731296651727,3,INSERT,5,114.81,82.37,93.31,90.43,114.81,114.81,114.81
1731296652230,0,INSERT,1257,135.55,52.48,60.44,58.98,67.39,81.34,132.61
1731296652230,1,INSERT,503,99.45,52.80,61.18,60.45,65.79,74.75,87.81
1731296652230,2,INSERT,252,81.02,55.42,65.09,64.80,71.94,77.38,81.02
1731296652230,3,INSERT,5,102.08,86.98,90.46,87.94,102.08,102.08,102.08
1731296652733,0,INSERT,1166,176.77,51.42,60.06,57.60,69.63,87.23,101.76
1731296652733,1,INSERT,503,102.40,53.09,61.40,61.02,66.11,72.89,77.50
1731296652733,2,INSERT,251,115.65,55.20,66.74,66.43,73.60,81.53,115.65
1731296652733,3,INSERT,5,97.15,79.55,86.56,86.46,97.15,97.15,97.15
1731296653236,0,INSERT,1256,72.89,51.90,57.50,57.15,61.28,66.17,71.87
1731296653236,1,INSERT,503,91.14,55.33,63.41,63.10,67.84,73.22,74.43
1731296653236,2,INSERT,252,87.87,56.83,67.43,67.33,75.20,85.44,87.87
1731296653236,3,INSERT,5,91.20,79.55,86.14,86.27,91.20,91.20,91.20
1731296653739,0,INSERT,1183,771.07,51.58,60.64,58.27,68.03,85.57,160.90
1731296653739,1,INSERT,503,102.08,53.89,61.75,61.22,67.14,72.96,97.73
1731296653739,2,INSERT,251,94.40,54.94,64.78,64.58,71.94,79.42,94.40
1731296653739,3,INSERT,5,108.22,82.69,99.69,105.92,108.22,108.22,108.22
1731296654242,0,INSERT,1177,1290.24,51.14,62.04,57.89,67.78,83.84,808.45
1731296654242,1,INSERT,503,1343.49,53.47,64.17,60.48,65.98,74.43,361.21
1731296654242,2,INSERT,252,1157.12,52.80,63.53,58.78,63.33,68.93,1157.12
1731296654242,3,INSERT,5,104.19,76.29,87.87,86.91,104.19,104.19,104.19
1731296654745,0,INSERT,1246,108.54,51.17,58.30,57.31,62.75,81.47,101.06
1731296654745,1,INSERT,502,107.14,54.75,60.86,60.48,65.53,71.87,85.57
1731296654745,2,INSERT,251,89.41,54.88,60.06,59.62,63.87,68.86,89.41
1731296654745,3,INSERT,5,107.26,90.56,99.24,101.76,107.26,107.26,107.26
1731296655248,0,INSERT,1243,1295.36,51.23,59.25,57.70,62.66,76.16,90.88
1731296655248,1,INSERT,502,522.75,52.58,62.86,61.60,66.75,75.84,84.03
1731296655248,2,INSERT,252,1379.33,53.44,66.67,60.45,65.66,73.34,1379.33
1731296655248,3,INSERT,5,93.69,80.00,85.93,83.97,93.69,93.69,93.69
1731296655751,0,INSERT,1147,709.12,52.26,63.07,59.81,73.02,91.97,162.30
1731296655751,1,INSERT,502,103.55,53.31,61.96,60.51,69.63,84.67,102.33
1731296655751,2,INSERT,251,92.35,53.76,60.90,60.03,65.50,74.30,92.35
1731296655751,3,INSERT,6,121.22,83.84,100.57,99.84,108.22,121.22,121.22
1731296656254,0,INSERT,1211,126.40,51.97,60.49,58.88,66.11,87.10,105.28
1731296656254,1,INSERT,502,85.89,52.93,60.14,59.68,64.67,69.63,71.42
1731296656254,2,INSERT,252,74.05,54.40,60.39,60.09,64.42,69.12,74.05
1731296656254,3,INSERT,5,95.04,77.82,85.79,83.45,95.04,95.04,95.04
1731296656757,0,INSERT,1257,106.94,52.67,59.31,58.72,63.62,71.04,93.06
1731296656757,1,INSERT,503,110.78,54.53,61.18,60.64,64.96,73.09,110.21
1731296656757,2,INSERT,251,70.53,54.59,59.83,59.58,63.17,67.97,70.53
1731296656757,3,INSERT,5,112.51,81.47,92.54,90.17,112.51,112.51,112.51
1731296657260,0,INSERT,1224,719.36,51.65,60.92,58.69,68.35,84.42,170.75
1731296657260,1,INSERT,503,74.75,52.96,60.85,60.80,65.02,69.50,70.33
1731296657260,2,INSERT,252,72.77,55.01,60.56,60.29,64.32,68.03,72.77
1731296657260,3,INSERT,5,104.89,80.90,88.53,87.10,104.89,104.89,104.89
1731296657763,0,INSERT,1213,116.03,51.26,58.41,56.96,64.45,80.58,95.68
1731296657763,1,INSERT,502,88.38,52.51,59.60,59.17,64.16,68.29,69.38
1731296657763,2,INSERT,251,111.36,53.02,61.40,60.13,67.07,76.48,111.36
1731296657763,3,INSERT,5,113.02,94.78,104.95,106.37,113.02,113.02,113.02
1731296658266,0,INSERT,1257,84.54,51.49,57.43,56.90,61.15,66.17,77.63
1731296658266,1,INSERT,502,109.12,54.21,61.15,60.26,65.66,75.58,87.49
1731296658266,2,INSERT,252,72.89,54.08,60.57,60.13,64.80,70.14,72.89
1731296658266,3,INSERT,5,120.58,92.10,101.91,96.45,120.58,120.58,120.58
1731296658769,0,INSERT,1256,119.17,51.65,58.02,57.57,61.70,69.12,99.39
1731296658769,1,INSERT,502,99.78,54.40,63.84,63.10,69.89,80.83,92.48
1731296658769,2,INSERT,251,102.91,55.07,61.93,61.25,66.24,75.33,102.91
1731296658769,3,INSERT,5,109.12,90.88,99.23,98.75,109.12,109.12,109.12
1731296659272,0,INSERT,1156,802.82,51.23,62.17,58.43,71.30,89.15,736.77
1731296659272,1,INSERT,503,191.87,53.44,62.51,60.96,68.29,94.27,137.22
1731296659272,2,INSERT,252,187.26,54.24,63.49,61.85,69.18,93.50,187.26
1731296659272,3,INSERT,5,107.78,87.62,97.29,97.09,107.78,107.78,107.78
1731296659775,0,INSERT,1196,100.09,51.46,60.46,58.72,68.42,84.29,95.42
1731296659775,1,INSERT,503,102.46,53.25,62.54,61.25,71.23,81.41,87.30
1731296659775,2,INSERT,251,102.97,57.50,65.96,64.22,72.45,92.42,102.97
1731296659775,3,INSERT,5,114.69,92.99,100.33,99.84,114.69,114.69,114.69
1731296660278,0,INSERT,1256,97.66,51.62,58.53,57.85,62.62,73.15,90.37
1731296660278,1,INSERT,503,83.71,53.66,59.41,59.33,62.75,66.81,77.18
1731296660278,2,INSERT,252,90.11,57.09,64.87,64.32,68.86,75.90,90.11
1731296660278,3,INSERT,5,108.03,86.85,95.87,97.53,108.03,108.03,108.03
1731296660781,0,INSERT,1172,807.93,51.84,62.81,58.49,68.80,89.09,790.01
1731296660781,1,INSERT,503,122.50,53.66,62.68,61.76,67.84,84.09,114.43
1731296660781,2,INSERT,251,126.02,57.47,68.07,66.50,74.30,99.45,126.02
1731296660781,3,INSERT,5,114.37,83.78,94.73,91.97,114.37,114.37,114.37
1731296661284,0,INSERT,1256,73.41,51.14,57.68,57.25,61.57,66.75,72.45
1731296661284,1,INSERT,503,114.56,56.70,62.82,62.27,66.43,71.49,80.89
1731296661284,2,INSERT,252,134.53,59.36,66.96,65.79,71.68,81.66,134.53
1731296661284,3,INSERT,5,85.82,73.98,81.41,83.14,85.82,85.82,85.82
1731296661787,0,INSERT,1172,771.58,51.74,62.41,58.75,71.10,88.64,764.41
1731296661787,1,INSERT,503,174.08,52.74,60.26,59.36,64.58,73.86,108.29
1731296661787,2,INSERT,251,104.70,56.83,68.96,68.54,77.38,96.64,104.70
1731296661787,3,INSERT,5,110.59,89.22,97.16,93.63,110.59,110.59,110.59
1731296662290,0,INSERT,1192,788.99,51.71,60.71,57.60,65.79,80.89,771.58
1731296662290,1,INSERT,503,209.53,53.44,60.45,59.58,64.42,73.60,76.48
1731296662290,2,INSERT,252,85.44,53.92,62.38,61.66,67.26,74.69,85.44
1731296662290,3,INSERT,5,107.78,84.54,94.64,89.98,107.78,107.78,107.78
1731296662793,0,INSERT,1240,87.49,50.98,57.03,56.32,61.05,75.65,86.97
1731296662793,1,INSERT,503,108.54,52.77,60.63,59.94,64.96,71.94,101.44
1731296662793,2,INSERT,251,103.17,54.88,63.11,62.40,68.03,87.49,103.17
1731296662793,3,INSERT,5,81.47,72.45,78.71,80.25,81.47,81.47,81.47
1731296663296,0,INSERT,1203,762.37,51.23,58.50,56.26,63.94,84.16,169.98
1731296663296,1,INSERT,503,102.59,52.32,58.95,58.30,63.84,69.69,73.86
1731296663296,2,INSERT,251,72.77,53.41,59.60,59.23,64.06,69.76,72.77
1731296663296,3,INSERT,5,81.22,70.85,75.05,73.86,81.22,81.22,81.22
